record_type,query_id,ring,sector,sc_max_z_m,sc_valid,up_min_z_m,up_valid,down_max_z_m,down_valid,mixed_cell
descriptor_cell,110,7,44,3.21241259890196,1,2.254430356310745,1,1.5434253562260638,1,1
descriptor_cell,110,7,45,3.1407587227843337,1,3.0929580397304153,1,,0,0
descriptor_cell,110,7,46,3.1164732385739993,1,2.529018518230811,1,2.072536896558357,1,1
descriptor_cell,110,7,47,,0,,0,,0,0
descriptor_cell,110,7,48,,0,,0,,0,0
descriptor_cell,110,7,49,,0,,0,,0,0
descriptor_cell,110,7,50,,0,,0,,0,0
descriptor_cell,110,7,51,,0,,0,,0,0
descriptor_cell,110,7,52,,0,,0,,0,0
descriptor_cell,110,7,53,,0,,0,,0,0
descriptor_cell,110,7,54,,0,,0,,0,0
descriptor_cell,110,7,55,3.182080227242575,1,2.994170274149493,1,,0,0
descriptor_cell,110,7,56,,0,,0,,0,0
descriptor_cell,110,7,57,2.857578406855541,1,2.112409939991967,1,1.780393882229968,1,1
descriptor_cell,110,7,58,3.037223577382944,1,2.244395066080748,1,0.9638097540299481,1,1
descriptor_cell,110,7,59,2.9696758104218755,1,2.9140731300612237,1,,0,0
descriptor_cell,110,8,0,3.1546797950272016,1,3.1511510152126125,1,,0,0
descriptor_cell,110,8,1,0.5845301771838542,1,,0,0.5845301771838542,1,0
descriptor_cell,110,8,2,,0,,0,,0,0
descriptor_cell,110,8,3,3.0860792456776323,1,3.0808751442234095,1,,0,0
descriptor_cell,110,8,4,,0,,0,,0,0
descriptor_cell,110,8,5,,0,,0,,0,0
descriptor_cell,110,8,6,,0,,0,,0,0
descriptor_cell,110,8,7,,0,,0,,0,0
descriptor_cell,110,8,8,,0,,0,,0,0
descriptor_cell,110,8,9,9.038145239808888,1,5.0647274890934355,1,,0,0
descriptor_cell,110,8,10,9.036405062521002,1,5.203056573148717,1,,0,0
descriptor_cell,110,8,11,9.025108126865245,1,8.820046113174378,1,,0,0
descriptor_cell,110,8,12,8.990900030713163,1,8.81050959313474,1,,0,0
descriptor_cell,110,8,13,8.9990182218227,1,8.827494219344521,1,,0,0
descriptor_cell,110,8,14,9.001267258301985,1,8.87479814580782,1,,0,0
descriptor_cell,110,8,15,8.930455044081125,1,8.832412023169404,1,,0,0
descriptor_cell,110,8,16,8.940887113974455,1,8.831083570663063,1,,0,0
descriptor_cell,110,8,17,8.959480301152034,1,8.864550837498713,1,,0,0
descriptor_cell,110,8,18,14.42372196020057,1,14.38315124621976,1,,0,0
descriptor_cell,110,8,19,14.451625030491858,1,14.360974464770896,1,,0,0
descriptor_cell,110,8,20,14.445815480375439,1,14.441447291888124,1,,0,0
descriptor_cell,110,8,21,14.457473986108484,1,14.318273639260664,1,,0,0
descriptor_cell,110,8,22,14.362339633094747,1,10.139932148325332,1,,0,0
descriptor_cell,110,8,23,13.362363060631125,1,8.514466868178667,1,,0,0
descriptor_cell,110,8,24,11.701339429131837,1,8.860170516290705,1,,0,0
descriptor_cell,110,8,25,2.9514708677408277,1,2.933042722770448,1,,0,0
descriptor_cell,110,8,26,2.8204880731971533,1,2.769936563955607,1,,0,0
descriptor_cell,110,8,27,,0,,0,,0,0
descriptor_cell,110,8,28,,0,,0,,0,0
descriptor_cell,110,8,29,3.059635640449023,1,3.028176648768381,1,,0,0
descriptor_cell,110,8,30,3.0783311006922576,1,2.8215034552999327,1,,0,0
descriptor_cell,110,8,31,3.0861557552589973,1,3.0433488877629853,1,,0,0
descriptor_cell,110,8,32,2.7012422405135594,1,2.7012422405135594,1,1.6745040763861159,1,1
descriptor_cell,110,8,33,,0,,0,,0,0
descriptor_cell,110,8,34,,0,,0,,0,0
descriptor_cell,110,8,35,,0,,0,,0,0
descriptor_cell,110,8,36,,0,,0,,0,0
descriptor_cell,110,8,37,,0,,0,,0,0
descriptor_cell,110,8,38,,0,,0,,0,0
descriptor_cell,110,8,39,,0,,0,,0,0
descriptor_cell,110,8,40,,0,,0,,0,0
descriptor_cell,110,8,41,,0,,0,,0,0
descriptor_cell,110,8,42,,0,,0,,0,0
descriptor_cell,110,8,43,,0,,0,,0,0
descriptor_cell,110,8,44,3.307498621239307,1,3.09492183211555,1,1.350378626861637,1,1
descriptor_cell,110,8,45,3.132750844396602,1,3.1160560038078278,1,,0,0
descriptor_cell,110,8,46,3.118605171421292,1,2.289718243012252,1,2.0932339589693587,1,1
descriptor_cell,110,8,47,,0,,0,,0,0
descriptor_cell,110,8,48,,0,,0,,0,0
descriptor_cell,110,8,49,,0,,0,,0,0
descriptor_cell,110,8,50,,0,,0,,0,0
descriptor_cell,110,8,51,,0,,0,,0,0
descriptor_cell,110,8,52,,0,,0,,0,0
descriptor_cell,110,8,53,,0,,0,,0,0
descriptor_cell,110,8,54,,0,,0,,0,0
descriptor_cell,110,8,55,,0,,0,,0,0
descriptor_cell,110,8,56,,0,,0,,0,0
descriptor_cell,110,8,57,,0,,0,,0,0
descriptor_cell,110,8,58,3.186141834409082,1,2.3958044012057327,1,2.018509598535366,1,1
descriptor_cell,110,8,59,3.1917163431791917,1,2.8910463825525095,1,,0,0
descriptor_cell,110,9,0,2.9201982014700243,1,2.9201982014700243,1,,0,0
descriptor_cell,110,9,1,,0,,0,,0,0
descriptor_cell,110,9,2,3.1002464945325108,1,3.08675721923171,1,,0,0
descriptor_cell,110,9,3,,0,,0,,0,0
descriptor_cell,110,9,4,,0,,0,,0,0
descriptor_cell,110,9,5,,0,,0,,0,0
descriptor_cell,110,9,6,,0,,0,,0,0
descriptor_cell,110,9,7,,0,,0,,0,0
descriptor_cell,110,9,8,,0,,0,,0,0
descriptor_cell,110,9,9,8.992730218137202,1,8.822133828216813,1,,0,0
descriptor_cell,110,9,10,9.011472630119595,1,5.62773608481324,1,,0,0
descriptor_cell,110,9,11,9.020227156438121,1,8.83566524469409,1,,0,0
descriptor_cell,110,9,12,9.018498677553948,1,3.027058989879519,1,-0.10661414538286715,1,1
descriptor_cell,110,9,13,8.998306714737655,1,2.238351040128337,1,1.0157200218002982,1,1
descriptor_cell,110,9,14,9.000097351896839,1,2.5393563694009766,1,0.42617637329819946,1,1
descriptor_cell,110,9,15,8.962476738658655,1,2.9417757828978024,1,,0,0
descriptor_cell,110,9,16,8.9383507154858,1,2.950613295968364,1,,0,0
descriptor_cell,110,9,17,10.96981522886012,1,3.39444858183604,1,,0,0
descriptor_cell,110,9,18,14.471866578031117,1,10.208406582651453,1,,0,0
descriptor_cell,110,9,19,14.423976250766218,1,14.35288135208049,1,,0,0
descriptor_cell,110,9,20,14.506705395806133,1,14.396788194261111,1,,0,0
descriptor_cell,110,9,21,14.501470831812867,1,14.332762660367028,1,,0,0
descriptor_cell,110,9,22,14.340466359074233,1,14.307559687052505,1,,0,0
descriptor_cell,110,9,23,14.344881763200714,1,14.315109213516706,1,,0,0
descriptor_cell,110,9,24,,0,,0,,0,0
descriptor_cell,110,9,25,,0,,0,,0,0
descriptor_cell,110,9,26,,0,,0,,0,0
descriptor_cell,110,9,27,,0,,0,,0,0
descriptor_cell,110,9,28,,0,,0,,0,0
descriptor_cell,110,9,29,3.0339781036268256,1,2.790183163929635,1,,0,0
descriptor_cell,110,9,30,3.059009922141927,1,2.786275077612368,1,,0,0
descriptor_cell,110,9,31,3.0636739787142684,1,2.8508616706876584,1,0.4993725286369596,1,1
descriptor_cell,110,9,32,3.018988746986993,1,3.018988746986993,1,,0,0
descriptor_cell,110,9,33,,0,,0,,0,0
descriptor_cell,110,9,34,,0,,0,,0,0
descriptor_cell,110,9,35,,0,,0,,0,0
descriptor_cell,110,9,36,,0,,0,,0,0
descriptor_cell,110,9,37,,0,,0,,0,0
descriptor_cell,110,9,38,,0,,0,,0,0
descriptor_cell,110,9,39,,0,,0,,0,0
descriptor_cell,110,9,40,,0,,0,,0,0
descriptor_cell,110,9,41,,0,,0,,0,0
descriptor_cell,110,9,42,,0,,0,,0,0
descriptor_cell,110,9,43,,0,,0,,0,0
descriptor_cell,110,9,44,,0,,0,,0,0
descriptor_cell,110,9,45,3.1555867399451416,1,2.234176379877261,1,2.0641164893215285,1,1
descriptor_cell,110,9,46,3.143425500262818,1,3.143425500262818,1,1.288485726630524,1,1
descriptor_cell,110,9,47,,0,,0,,0,0
descriptor_cell,110,9,48,,0,,0,,0,0
descriptor_cell,110,9,49,,0,,0,,0,0
descriptor_cell,110,9,50,,0,,0,,0,0
descriptor_cell,110,9,51,,0,,0,,0,0
descriptor_cell,110,9,52,,0,,0,,0,0
descriptor_cell,110,9,53,,0,,0,,0,0
descriptor_cell,110,9,54,,0,,0,,0,0
descriptor_cell,110,9,55,,0,,0,,0,0
descriptor_cell,110,9,56,,0,,0,,0,0
descriptor_cell,110,9,57,,0,,0,,0,0
descriptor_cell,110,9,58,3.191826642014068,1,2.187467055553727,1,1.0571197111168642,1,1
descriptor_cell,110,9,59,3.195798679863657,1,2.883012260493186,1,,0,0
descriptor_cell,110,10,0,2.944094568683902,1,2.2044716007882097,1,1.0960666929152143,1,1
descriptor_cell,110,10,1,,0,,0,,0,0
descriptor_cell,110,10,2,3.128893811720465,1,2.8685811550737843,1,,0,0
descriptor_cell,110,10,3,3.212666399008456,1,2.916974974235441,1,,0,0
descriptor_cell,110,10,4,,0,,0,,0,0
descriptor_cell,110,10,5,,0,,0,,0,0
descriptor_cell,110,10,6,,0,,0,,0,0
descriptor_cell,110,10,7,,0,,0,,0,0
descriptor_cell,110,10,8,,0,,0,,0,0
descriptor_cell,110,10,9,9.012885844827816,1,8.758842979213663,1,,0,0
descriptor_cell,110,10,10,9.029393740315752,1,7.339199103538285,1,,0,0
descriptor_cell,110,10,11,9.040674698377742,1,5.747321869889441,1,,0,0
descriptor_cell,110,10,12,8.992441081365616,1,2.751097786650594,1,,0,0
descriptor_cell,110,10,13,8.964934641667545,1,8.799800655521672,1,,0,0
descriptor_cell,110,10,14,8.77793538651018,1,8.77793538651018,1,,0,0
descriptor_cell,110,10,15,9.08378288406868,1,7.9322443268000695,1,,0,0
descriptor_cell,110,10,16,8.936540843883474,1,8.752378234528713,1,,0,0
descriptor_cell,110,10,17,14.07083532866903,1,7.298826985813269,1,,0,0
descriptor_cell,110,10,18,14.381002603627117,1,5.399375986054518,1,,0,0
descriptor_cell,110,10,19,14.41842279635993,1,8.792807718242848,1,,0,0
descriptor_cell,110,10,20,14.430925345866713,1,14.39868651627683,1,,0,0
descriptor_cell,110,10,21,14.514047821417751,1,14.302541147940211,1,,0,0
descriptor_cell,110,10,22,14.509411159977718,1,14.248308652655933,1,,0,0
descriptor_cell,110,10,23,14.284996375874405,1,14.261234560079462,1,,0,0
descriptor_cell,110,10,24,,0,,0,,0,0
descriptor_cell,110,10,25,,0,,0,,0,0
descriptor_cell,110,10,26,2.733796430003237,1,2.733796430003237,1,,0,0
descriptor_cell,110,10,27,,0,,0,,0,0
descriptor_cell,110,10,28,,0,,0,,0,0
descriptor_cell,110,10,29,2.9189230366860404,1,2.9189230366860404,1,1.7943969194270444,1,1
descriptor_cell,110,10,30,3.0291341361140764,1,3.024806498986813,1,,0,0
descriptor_cell,110,10,31,3.0418905489277375,1,3.0183658651144056,1,0.7505932482894623,1,1
descriptor_cell,110,10,32,,0,,0,,0,0
descriptor_cell,110,10,33,,0,,0,,0,0
descriptor_cell,110,10,34,,0,,0,,0,0
descriptor_cell,110,10,35,,0,,0,,0,0
descriptor_cell,110,10,36,,0,,0,,0,0
descriptor_cell,110,10,37,,0,,0,,0,0
descriptor_cell,110,10,38,,0,,0,,0,0
descriptor_cell,110,10,39,,0,,0,,0,0
descriptor_cell,110,10,40,,0,,0,,0,0
descriptor_cell,110,10,41,,0,,0,,0,0
descriptor_cell,110,10,42,,0,,0,,0,0
descriptor_cell,110,10,43,,0,,0,,0,0
descriptor_cell,110,10,44,3.1041490903898037,1,3.1041490903898037,1,2.0989357144651453,1,1
descriptor_cell,110,10,45,3.1416399996275612,1,2.657685635105302,1,1.2411509732879122,1,1
descriptor_cell,110,10,46,,0,,0,,0,0
descriptor_cell,110,10,47,,0,,0,,0,0
descriptor_cell,110,10,48,,0,,0,,0,0
descriptor_cell,110,10,49,,0,,0,,0,0
descriptor_cell,110,10,50,,0,,0,,0,0
descriptor_cell,110,10,51,,0,,0,,0,0
descriptor_cell,110,10,52,,0,,0,,0,0
descriptor_cell,110,10,53,,0,,0,,0,0
descriptor_cell,110,10,54,,0,,0,,0,0
descriptor_cell,110,10,55,1.5496172510169728,1,,0,1.5496172510169728,1,0
descriptor_cell,110,10,56,,0,,0,,0,0
descriptor_cell,110,10,57,,0,,0,,0,0
descriptor_cell,110,10,58,3.198313145028791,1,2.256258388255487,1,1.1244673142647201,1,1
descriptor_cell,110,10,59,3.2084036933733207,1,2.2048718269486574,1,1.1121908016961743,1,1
descriptor_cell,110,11,0,,0,,0,,0,0
descriptor_cell,110,11,1,,0,,0,,0,0
descriptor_cell,110,11,2,,0,,0,,0,0
descriptor_cell,110,11,3,,0,,0,,0,0
descriptor_cell,110,11,4,,0,,0,,0,0
descriptor_cell,110,11,5,,0,,0,,0,0
descriptor_cell,110,11,6,,0,,0,,0,0
descriptor_cell,110,11,7,,0,,0,,0,0
descriptor_cell,110,11,8,,0,,0,,0,0
descriptor_cell,110,11,9,8.753308115351746,1,8.753308115351746,1,,0,0
descriptor_cell,110,11,10,9.036376323326087,1,8.690334373129842,1,,0,0
descriptor_cell,110,11,11,8.991698816691487,1,6.869847662664766,1,,0,0
descriptor_cell,110,11,12,8.958667861236098,1,8.791045150766095,1,,0,0
descriptor_cell,110,11,13,8.971805954213577,1,2.7758235597766596,1,,0,0
descriptor_cell,110,11,14,,0,,0,,0,0
descriptor_cell,110,11,15,9.181984240165606,1,8.910383114494591,1,,0,0
descriptor_cell,110,11,16,9.038156917911724,1,8.784575343496304,1,,0,0
descriptor_cell,110,11,17,8.892911226650993,1,8.773003224423126,1,,0,0
descriptor_cell,110,11,18,8.841524084321751,1,8.819441123112588,1,,0,0
descriptor_cell,110,11,19,13.419011086542579,1,8.775858491303076,1,,0,0
descriptor_cell,110,11,20,14.423316616382857,1,9.840920512751676,1,,0,0
descriptor_cell,110,11,21,14.480788102916218,1,10.265258745672897,1,,0,0
descriptor_cell,110,11,22,14.549200899423255,1,14.238298329706568,1,,0,0
descriptor_cell,110,11,23,,0,,0,,0,0
descriptor_cell,110,11,24,14.293426968405937,1,14.276838829247593,1,,0,0
descriptor_cell,110,11,25,14.228742209103062,1,14.157712727080726,1,,0,0
descriptor_cell,110,11,26,,0,,0,,0,0
descriptor_cell,110,11,27,,0,,0,,0,0
descriptor_cell,110,11,28,,0,,0,,0,0
descriptor_cell,110,11,29,1.9222749007032682,1,,0,1.9222749007032682,1,0
descriptor_cell,110,11,30,,0,,0,,0,0
descriptor_cell,110,11,31,2.1729436082028246,1,2.1729436082028246,1,1.5826464402744362,1,1
descriptor_cell,110,11,32,,0,,0,,0,0
descriptor_cell,110,11,33,,0,,0,,0,0
descriptor_cell,110,11,34,,0,,0,,0,0
descriptor_cell,110,11,35,,0,,0,,0,0
descriptor_cell,110,11,36,,0,,0,,0,0
descriptor_cell,110,11,37,,0,,0,,0,0
descriptor_cell,110,11,38,,0,,0,,0,0
descriptor_cell,110,11,39,,0,,0,,0,0
descriptor_cell,110,11,40,,0,,0,,0,0
descriptor_cell,110,11,41,,0,,0,,0,0
descriptor_cell,110,11,42,,0,,0,,0,0
descriptor_cell,110,11,43,,0,,0,,0,0
descriptor_cell,110,11,44,3.19480058762201,1,3.19480058762201,1,,0,0
descriptor_cell,110,11,45,3.1039704708712863,1,2.644997974761757,1,0.5861452017676936,1,1
descriptor_cell,110,11,46,,0,,0,,0,0
descriptor_cell,110,11,47,,0,,0,,0,0
descriptor_cell,110,11,48,,0,,0,,0,0
descriptor_cell,110,11,49,,0,,0,,0,0
descriptor_cell,110,11,50,,0,,0,,0,0
descriptor_cell,110,11,51,,0,,0,,0,0
descriptor_cell,110,11,52,,0,,0,,0,0
descriptor_cell,110,11,53,,0,,0,,0,0
descriptor_cell,110,11,54,,0,,0,,0,0
descriptor_cell,110,11,55,,0,,0,,0,0
descriptor_cell,110,11,56,,0,,0,,0,0
descriptor_cell,110,11,57,,0,,0,,0,0
descriptor_cell,110,11,58,,0,,0,,0,0
descriptor_cell,110,11,59,,0,,0,,0,0
descriptor_cell,110,12,0,,0,,0,,0,0
descriptor_cell,110,12,1,,0,,0,,0,0
descriptor_cell,110,12,2,,0,,0,,0,0
descriptor_cell,110,12,3,,0,,0,,0,0
descriptor_cell,110,12,4,,0,,0,,0,0
descriptor_cell,110,12,5,,0,,0,,0,0
descriptor_cell,110,12,6,,0,,0,,0,0
descriptor_cell,110,12,7,,0,,0,,0,0
descriptor_cell,110,12,8,,0,,0,,0,0
descriptor_cell,110,12,9,,0,,0,,0,0
descriptor_cell,110,12,10,8.675022192354602,1,8.675022192354602,1,,0,0
descriptor_cell,110,12,11,8.701409438833153,1,8.701409438833153,1,,0,0
descriptor_cell,110,12,12,8.796061152893119,1,8.720636881875533,1,,0,0
descriptor_cell,110,12,13,8.800013848721818,1,8.787623587592979,1,,0,0
descriptor_cell,110,12,14,8.890750886362468,1,8.758144684426684,1,,0,0
descriptor_cell,110,12,15,8.835759616771362,1,2.733830635995967,1,,0,0
descriptor_cell,110,12,16,8.797295696633096,1,2.8551687136433004,1,,0,0
descriptor_cell,110,12,17,8.881425759086632,1,8.754498771000556,1,,0,0
descriptor_cell,110,12,18,8.985512597463716,1,8.83105751872871,1,,0,0
descriptor_cell,110,12,19,8.873173141224978,1,8.873173141224978,1,,0,0
descriptor_cell,110,12,20,,0,,0,,0,0
descriptor_cell,110,12,21,14.434465651434584,1,10.633503629813477,1,,0,0
descriptor_cell,110,12,22,14.497218762153091,1,13.886613859148532,1,,0,0
descriptor_cell,110,12,23,14.28670777816923,1,14.225286620355162,1,,0,0
descriptor_cell,110,12,24,14.490829026973236,1,13.918712989632471,1,,0,0
descriptor_cell,110,12,25,,0,,0,,0,0
descriptor_cell,110,12,26,,0,,0,,0,0
descriptor_cell,110,12,27,,0,,0,,0,0
descriptor_cell,110,12,28,,0,,0,,0,0
descriptor_cell,110,12,29,,0,,0,,0,0
descriptor_cell,110,12,30,,0,,0,,0,0
descriptor_cell,110,12,31,,0,,0,,0,0
descriptor_cell,110,12,32,,0,,0,,0,0
descriptor_cell,110,12,33,,0,,0,,0,0
descriptor_cell,110,12,34,,0,,0,,0,0
descriptor_cell,110,12,35,,0,,0,,0,0
descriptor_cell,110,12,36,,0,,0,,0,0
descriptor_cell,110,12,37,,0,,0,,0,0
descriptor_cell,110,12,38,,0,,0,,0,0
descriptor_cell,110,12,39,,0,,0,,0,0
descriptor_cell,110,12,40,,0,,0,,0,0
descriptor_cell,110,12,41,,0,,0,,0,0
descriptor_cell,110,12,42,,0,,0,,0,0
descriptor_cell,110,12,43,,0,,0,,0,0
descriptor_cell,110,12,44,3.1442329519546552,1,3.1442329519546552,1,,0,0
descriptor_cell,110,12,45,3.1977988397916537,1,2.671545424960094,1,,0,0
descriptor_cell,110,12,46,,0,,0,,0,0
descriptor_cell,110,12,47,,0,,0,,0,0
descriptor_cell,110,12,48,,0,,0,,0,0
descriptor_cell,110,12,49,,0,,0,,0,0
descriptor_cell,110,12,50,,0,,0,,0,0
descriptor_cell,110,12,51,,0,,0,,0,0
descriptor_cell,110,12,52,,0,,0,,0,0
descriptor_cell,110,12,53,,0,,0,,0,0
descriptor_cell,110,12,54,,0,,0,,0,0
descriptor_cell,110,12,55,,0,,0,,0,0
descriptor_cell,110,12,56,,0,,0,,0,0
descriptor_cell,110,12,57,,0,,0,,0,0
descriptor_cell,110,12,58,,0,,0,,0,0
descriptor_cell,110,12,59,,0,,0,,0,0
descriptor_cell,110,13,0,,0,,0,,0,0
descriptor_cell,110,13,1,,0,,0,,0,0
descriptor_cell,110,13,2,,0,,0,,0,0
descriptor_cell,110,13,3,,0,,0,,0,0
descriptor_cell,110,13,4,,0,,0,,0,0
descriptor_cell,110,13,5,,0,,0,,0,0
descriptor_cell,110,13,6,,0,,0,,0,0
descriptor_cell,110,13,7,,0,,0,,0,0
descriptor_cell,110,13,8,,0,,0,,0,0
descriptor_cell,110,13,9,,0,,0,,0,0
descriptor_cell,110,13,10,,0,,0,,0,0
descriptor_cell,110,13,11,8.64861224500295,1,8.64861224500295,1,,0,0
descriptor_cell,110,13,12,8.754998646855356,1,8.699662841478508,1,,0,0
descriptor_cell,110,13,13,8.80063844924943,1,8.80063844924943,1,1.637410481636734,1,1
descriptor_cell,110,13,14,,0,,0,,0,0
descriptor_cell,110,13,15,,0,,0,,0,0
descriptor_cell,110,13,16,,0,,0,,0,0
descriptor_cell,110,13,17,,0,,0,,0,0
descriptor_cell,110,13,18,,0,,0,,0,0
descriptor_cell,110,13,19,,0,,0,,0,0
descriptor_cell,110,13,20,,0,,0,,0,0
descriptor_cell,110,13,21,13.122218867244676,1,13.122218867244676,1,,0,0
descriptor_cell,110,13,22,14.534118041404158,1,12.550802022741204,1,,0,0
descriptor_cell,110,13,23,14.362646415771142,1,14.232261685187595,1,,0,0
descriptor_cell,110,13,24,,0,,0,,0,0
descriptor_cell,110,13,25,,0,,0,,0,0
descriptor_cell,110,13,26,,0,,0,,0,0
descriptor_cell,110,13,27,,0,,0,,0,0
descriptor_cell,110,13,28,,0,,0,,0,0
descriptor_cell,110,13,29,1.5474910020048018,1,,0,1.5474910020048018,1,0
descriptor_cell,110,13,30,,0,,0,,0,0
descriptor_cell,110,13,31,1.7797566253437371,1,,0,1.7797566253437371,1,0
descriptor_cell,110,13,32,,0,,0,,0,0
descriptor_cell,110,13,33,,0,,0,,0,0
descriptor_cell,110,13,34,,0,,0,,0,0
descriptor_cell,110,13,35,,0,,0,,0,0
descriptor_cell,110,13,36,,0,,0,,0,0
descriptor_cell,110,13,37,,0,,0,,0,0
descriptor_cell,110,13,38,,0,,0,,0,0
descriptor_cell,110,13,39,,0,,0,,0,0
descriptor_cell,110,13,40,,0,,0,,0,0
descriptor_cell,110,13,41,,0,,0,,0,0
descriptor_cell,110,13,42,,0,,0,,0,0
descriptor_cell,110,13,43,,0,,0,,0,0
descriptor_cell,110,13,44,3.081066163078756,1,3.081066163078756,1,,0,0
descriptor_cell,110,13,45,3.191688125377679,1,3.083773289685971,1,,0,0
descriptor_cell,110,13,46,,0,,0,,0,0
descriptor_cell,110,13,47,,0,,0,,0,0
descriptor_cell,110,13,48,,0,,0,,0,0
descriptor_cell,110,13,49,,0,,0,,0,0
descriptor_cell,110,13,50,,0,,0,,0,0
descriptor_cell,110,13,51,,0,,0,,0,0
descriptor_cell,110,13,52,,0,,0,,0,0
descriptor_cell,110,13,53,,0,,0,,0,0
descriptor_cell,110,13,54,3.021113698712387,1,3.021113698712387,1,,0,0
descriptor_cell,110,13,55,,0,,0,,0,0
descriptor_cell,110,13,56,,0,,0,,0,0
descriptor_cell,110,13,57,,0,,0,,0,0
descriptor_cell,110,13,58,,0,,0,,0,0
descriptor_cell,110,13,59,,0,,0,,0,0
descriptor_cell,110,14,0,,0,,0,,0,0
descriptor_cell,110,14,1,,0,,0,,0,0
descriptor_cell,110,14,2,,0,,0,,0,0
descriptor_cell,110,14,3,,0,,0,,0,0
descriptor_cell,110,14,4,,0,,0,,0,0
descriptor_cell,110,14,5,,0,,0,,0,0
descriptor_cell,110,14,6,,0,,0,,0,0
descriptor_cell,110,14,7,,0,,0,,0,0
descriptor_cell,110,14,8,,0,,0,,0,0
descriptor_cell,110,14,9,,0,,0,,0,0
descriptor_cell,110,14,10,,0,,0,,0,0
descriptor_cell,110,14,11,,0,,0,,0,0
descriptor_cell,110,14,12,,0,,0,,0,0
descriptor_cell,110,14,13,,0,,0,,0,0
descriptor_cell,110,14,14,,0,,0,,0,0
descriptor_cell,110,14,15,,0,,0,,0,0
descriptor_cell,110,14,16,,0,,0,,0,0
descriptor_cell,110,14,17,,0,,0,,0,0
descriptor_cell,110,14,18,,0,,0,,0,0
descriptor_cell,110,14,19,,0,,0,,0,0
descriptor_cell,110,14,20,,0,,0,,0,0
descriptor_cell,110,14,21,,0,,0,,0,0
descriptor_cell,110,14,22,,0,,0,,0,0
descriptor_cell,110,14,23,14.023778178498613,1,13.931305259297828,1,,0,0
descriptor_cell,110,14,24,,0,,0,,0,0
descriptor_cell,110,14,25,,0,,0,,0,0
descriptor_cell,110,14,26,,0,,0,,0,0
descriptor_cell,110,14,27,,0,,0,,0,0
descriptor_cell,110,14,28,,0,,0,,0,0
descriptor_cell,110,14,29,,0,,0,,0,0
descriptor_cell,110,14,30,,0,,0,,0,0
descriptor_cell,110,14,31,,0,,0,,0,0
descriptor_cell,110,14,32,,0,,0,,0,0
descriptor_cell,110,14,33,,0,,0,,0,0
descriptor_cell,110,14,34,,0,,0,,0,0
descriptor_cell,110,14,35,,0,,0,,0,0
descriptor_cell,110,14,36,,0,,0,,0,0
descriptor_cell,110,14,37,,0,,0,,0,0
descriptor_cell,110,14,38,,0,,0,,0,0
descriptor_cell,110,14,39,,0,,0,,0,0
descriptor_cell,110,14,40,,0,,0,,0,0
descriptor_cell,110,14,41,,0,,0,,0,0
descriptor_cell,110,14,42,,0,,0,,0,0
descriptor_cell,110,14,43,,0,,0,,0,0
descriptor_cell,110,14,44,,0,,0,,0,0
descriptor_cell,110,14,45,3.2088941555578954,1,3.0495571930347074,1,,0,0
descriptor_cell,110,14,46,,0,,0,,0,0
descriptor_cell,110,14,47,,0,,0,,0,0
descriptor_cell,110,14,48,,0,,0,,0,0
descriptor_cell,110,14,49,,0,,0,,0,0
descriptor_cell,110,14,50,,0,,0,,0,0
descriptor_cell,110,14,51,,0,,0,,0,0
descriptor_cell,110,14,52,,0,,0,,0,0
descriptor_cell,110,14,53,,0,,0,,0,0
descriptor_cell,110,14,54,,0,,0,,0,0
descriptor_cell,110,14,55,,0,,0,,0,0
descriptor_cell,110,14,56,,0,,0,,0,0
descriptor_cell,110,14,57,,0,,0,,0,0
descriptor_cell,110,14,58,,0,,0,,0,0
descriptor_cell,110,14,59,,0,,0,,0,0
descriptor_cell,110,15,0,,0,,0,,0,0
descriptor_cell,110,15,1,,0,,0,,0,0
descriptor_cell,110,15,2,,0,,0,,0,0
descriptor_cell,110,15,3,,0,,0,,0,0
descriptor_cell,110,15,4,,0,,0,,0,0
descriptor_cell,110,15,5,,0,,0,,0,0
descriptor_cell,110,15,6,,0,,0,,0,0
descriptor_cell,110,15,7,,0,,0,,0,0
descriptor_cell,110,15,8,,0,,0,,0,0
descriptor_cell,110,15,9,,0,,0,,0,0
descriptor_cell,110,15,10,,0,,0,,0,0
descriptor_cell,110,15,11,,0,,0,,0,0
descriptor_cell,110,15,12,,0,,0,,0,0
descriptor_cell,110,15,13,,0,,0,,0,0
descriptor_cell,110,15,14,,0,,0,,0,0
descriptor_cell,110,15,15,,0,,0,,0,0
descriptor_cell,110,15,16,,0,,0,,0,0
descriptor_cell,110,15,17,,0,,0,,0,0
descriptor_cell,110,15,18,,0,,0,,0,0
descriptor_cell,110,15,19,,0,,0,,0,0
descriptor_cell,110,15,20,,0,,0,,0,0
descriptor_cell,110,15,21,,0,,0,,0,0
descriptor_cell,110,15,22,,0,,0,,0,0
descriptor_cell,110,15,23,,0,,0,,0,0
descriptor_cell,110,15,24,,0,,0,,0,0
descriptor_cell,110,15,25,,0,,0,,0,0
descriptor_cell,110,15,26,,0,,0,,0,0
descriptor_cell,110,15,27,,0,,0,,0,0
descriptor_cell,110,15,28,,0,,0,,0,0
descriptor_cell,110,15,29,,0,,0,,0,0
descriptor_cell,110,15,30,,0,,0,,0,0
descriptor_cell,110,15,31,,0,,0,,0,0
descriptor_cell,110,15,32,,0,,0,,0,0
descriptor_cell,110,15,33,,0,,0,,0,0
